periode_data,wilayah,kecamatan,kelurahan,alamat,alamat_lengkap,nama_bank_sampah,kegiatan,status_kegiatan,keterangan,latitude,longtitude
2025,KOTA ADM. JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,JL. GANDARIA TENGAH II NO. 6 RT 006 RW 001,"JL. GANDARIA TENGAH II NO. 6 RT 006 RW 001, KRAMAT PELA, KEBAYORAN BARU, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",RS GANDARIA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2453477,106.7924628
2025,KOTA ADM. JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,"JL. GANDARIA TENGAH NO. 5, KELURAHAN KERAMAT PELA","JL. GANDARIA TENGAH NO. 5, KELURAHAN KERAMAT PELA, KRAMAT PELA, KEBAYORAN BARU, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",SD 07 KERAMAT PELA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2453477,106.7924628
2025,KOTA ADM. JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,JL. GANDARIA TENGAH V,"JL. GANDARIA TENGAH V, KRAMAT PELA, KEBAYORAN BARU, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",KEPAK SEJAHTERA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2453477,106.7924628
2025,KOTA ADM. JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,"JL. GANDARIA TENGAH V NO. 1, KELURAHAN KERAMAT PELA","JL. GANDARIA TENGAH V NO. 1, KELURAHAN KERAMAT PELA, KRAMAT PELA, KEBAYORAN BARU, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",KANTOR KELURAHAN KERAMAT PELA (MAJU BERSAMA PPSU),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2453477,106.7924628
2025,KOTA ADM. JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,JL. GANDARIA TENGAH V NO. 5 RT 02/01,"JL. GANDARIA TENGAH V NO. 5 RT 02/01, KRAMAT PELA, KEBAYORAN BARU, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",PUSKESMAS KELURAHAN KERAMAT PELA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2453477,106.7924628
2025,KOTA ADM. JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,,", KRAMAT PELA, KEBAYORAN BARU, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",RAMBAI,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2453477,106.7924628
2025,KOTA ADM. JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,,", KRAMAT PELA, KEBAYORAN BARU, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",SEJAHTERA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2453477,106.7924628
2025,KOTA ADM. JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,,", KRAMAT PELA, KEBAYORAN BARU, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",SAMBAS,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2453477,106.7924628
2025,KOTA ADM. JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,JL. RADIO 4,"JL. RADIO 4, KRAMAT PELA, KEBAYORAN BARU, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",SEJAHTERA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2453477,106.7924628
2025,KOTA ADM. JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,JL. RADIO DALAM I NO. 8 RT 003/004,"JL. RADIO DALAM I NO. 8 RT 003/004, KRAMAT PELA, KEBAYORAN BARU, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",KANTOR SUDIN KESEHATAN,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2453477,106.7924628
2025,KOTA ADM. JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,JL. RADIO V NO. 1 RT 003/004,"JL. RADIO V NO. 1 RT 003/004, KRAMAT PELA, KEBAYORAN BARU, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",KANTOR SUDIN DUKCAPIL,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2453477,106.7924628
2025,KOTA ADM. JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,,", KRAMAT PELA, KEBAYORAN BARU, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",SAMPIT,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2453477,106.7924628
2025,KOTA ADM. JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,,", KRAMAT PELA, KEBAYORAN BARU, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",LAMANDAU,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2453477,106.7924628
2025,KOTA ADM. JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,,", KRAMAT PELA, KEBAYORAN BARU, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",MITRA KELUARGA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2453477,106.7924628
2025,KOTA ADM. JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,,", KRAMAT PELA, KEBAYORAN BARU, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",ASRI KELUARGA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2453477,106.7924628
2025,KOTA ADM. JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,JL. PANDAN,"JL. PANDAN, KRAMAT PELA, KEBAYORAN BARU, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",PANDAN,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2453477,106.7924628
2025,KOTA ADM. JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,JL. LIMAU,"JL. LIMAU, KRAMAT PELA, KEBAYORAN BARU, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",LIMAU,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2453477,106.7924628
2025,KOTA ADM. JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,JL. KIRAI KRAMAT PELA,"JL. KIRAI KRAMAT PELA, KRAMAT PELA, KEBAYORAN BARU, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",SD 09 KERAMAT PELA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2453477,106.7924628
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,KRENDANG,JL. KRENDANG TENGAH,"JL. KRENDANG TENGAH, KRENDANG, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",ANGGREK BULAN,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1498636,106.8035882
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,KRENDANG,JL. KRENDANG TIMUR,"JL. KRENDANG TIMUR, KRENDANG, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",DAHLIA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1498636,106.8035882
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,KRENDANG,JL. KRENDANG SELATAN NO 21,"JL. KRENDANG SELATAN NO 21, KRENDANG, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",KANTOR KELURAHAN KRENDANG (TULIP),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1498636,106.8035882
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,KRENDANG,JL. KRENDANG,"JL. KRENDANG, KRENDANG, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",KENANGA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1498636,106.8035882
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,KRENDANG,JL.KRENDANG BARAT,"JL.KRENDANG BARAT, KRENDANG, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",MAWAR,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1498636,106.8035882
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,KRENDANG,JL. KRENDANG,"JL. KRENDANG, KRENDANG, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",MELATI,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1498636,106.8035882
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,KRENDANG,JL.KRENDAG UTARA NO 4,"JL.KRENDAG UTARA NO 4, KRENDANG, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",PUSKESMAS TAMBORA (INSAP),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1498636,106.8035882
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,KRENDANG,JL.KRENDANG BARAT,"JL.KRENDANG BARAT, KRENDANG, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RPTRA KRENDANG,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1498636,106.8035882
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,KRENDANG,JL.KH.MOH.MANSYUR NO 29,"JL.KH.MOH.MANSYUR NO 29, KRENDANG, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SD/SMP SINAR DHARMA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1498636,106.8035882
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,KRENDANG,JL. KRENDANG SELATAN,"JL. KRENDANG SELATAN, KRENDANG, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SERUNI KUNING,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1498636,106.8035882
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,KRENDANG,JL.KH.MOH.MANSYUR NO 29,"JL.KH.MOH.MANSYUR NO 29, KRENDANG, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",TK SINAR DHARMA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1498636,106.8035882
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,KRENDANG,JL.KH.MOH.MANSYUR NO 29,"JL.KH.MOH.MANSYUR NO 29, KRENDANG, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SD/SMP SINAR DHARMA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1498636,106.8035882
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,KRENDANG,JL.KH.MOH.MANSYUR NO 29,"JL.KH.MOH.MANSYUR NO 29, KRENDANG, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",TK SINAR DHARMA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1498636,106.8035882
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,KRENDANG,JL.KRENDAG UTARA NO 4,"JL.KRENDAG UTARA NO 4, KRENDANG, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",PUSKESMAS TAMBORA (INSAP),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1498636,106.8035882
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,KRENDANG,JL.KRENDANG BARAT,"JL.KRENDANG BARAT, KRENDANG, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",MAWAR,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1498636,106.8035882
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,KRENDANG,JL.KRENDANG BARAT,"JL.KRENDANG BARAT, KRENDANG, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RPTRA KRENDANG,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1498636,106.8035882
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,KRENDANG,JL. KRENDANG BARAT,"JL. KRENDANG BARAT, KRENDANG, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",MELATI,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1498636,106.8035882
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,KRENDANG,JL. KRENDANG SELATAN,"JL. KRENDANG SELATAN, KRENDANG, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SERUNI KUNING,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1498636,106.8035882
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,KRENDANG,JL. KRENDANG SELATAN,"JL. KRENDANG SELATAN, KRENDANG, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RW 07 KRENDANG ( BUNGA MATAHARI ),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1498636,106.8035882
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,KRENDANG,JL. KRENDANG SELATAN NO 21,"JL. KRENDANG SELATAN NO 21, KRENDANG, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",KANTOR KELURAHAN KRENDANG (TULIP),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1498636,106.8035882
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,KRENDANG,JL. KRENDANG TENGAH,"JL. KRENDANG TENGAH, KRENDANG, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",ANGGREK,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1498636,106.8035882
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,KRENDANG,JL. KRENDANG TIMUR,"JL. KRENDANG TIMUR, KRENDANG, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",DAHLIA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1498636,106.8035882
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,KRENDANG,JL. KRENDANG TIMUR,"JL. KRENDANG TIMUR, KRENDANG, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",KENANGA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1498636,106.8035882
2024,KOTA ADM. JAKARTA BARAT,TAMANSARI,KRUKUT,JL. KEUTAMAAN,"JL. KEUTAMAAN, KRUKUT, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",BALAI DESA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,,
2024,KOTA ADM. JAKARTA BARAT,TAMANSARI,KRUKUT,JL. KETAPANG UTARA,"JL. KETAPANG UTARA, KRUKUT, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",BERSAMA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,,
2024,KOTA ADM. JAKARTA BARAT,TAMANSARI,KRUKUT,JL. KEUTAMAAN DALAM RT.02 RW03,"JL. KEUTAMAAN DALAM RT.02 RW03, KRUKUT, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",PUSKESMAS KELURAHAN KRUKUT (LABA-LABA),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,,
2024,KOTA ADM. JAKARTA BARAT,TAMANSARI,KRUKUT,"JL. ZAINUL ARIFIN, KRUKUT, BARAT","JL. ZAINUL ARIFIN, KRUKUT, BARAT, KRUKUT, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SD 01 KRUKUT (KURTILAS ),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,,
2024,KOTA ADM. JAKARTA BARAT,TAMANSARI,KRUKUT,JL. TALIB RW06,"JL. TALIB RW06, KRUKUT, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SEJAHTERA 06,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,,
2024,KOTA ADM. JAKARTA BARAT,TAMANSARI,KRUKUT,JL. KEUTAMAAN DEPAN,"JL. KEUTAMAAN DEPAN, KRUKUT, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SELAMET MAKMUR,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,,
2024,KOTA ADM. JAKARTA BARAT,TAMANSARI,KRUKUT,JL. KERAJINAN NO.42 KRUKUT,"JL. KERAJINAN NO.42 KRUKUT, KRUKUT, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SMK 35 (TRUSH BANK),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,,
2024,KOTA ADM. JAKARTA BARAT,TAMANSARI,KRUKUT,JL. KEUTAMAAN,"JL. KEUTAMAAN, KRUKUT, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",TANJUNG,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,,
2024,KOTA ADM. JAKARTA BARAT,TAMANSARI,KRUKUT,JALAN TALIB 3,"JALAN TALIB 3, KRUKUT, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",TALIB,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,,
2025,KOTA ADM. JAKARTA BARAT,TAMANSARI,KRUKUT,JL. TALIB 3,"JL. TALIB 3, KRUKUT, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",TALIB,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,,
2025,KOTA ADM. JAKARTA BARAT,TAMANSARI,KRUKUT,JL. TALIB RW06,"JL. TALIB RW06, KRUKUT, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SEJAHTERA 06,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,,
2025,KOTA ADM. JAKARTA BARAT,TAMANSARI,KRUKUT,JL. THALIB II,"JL. THALIB II, KRUKUT, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",FLAMBOYAN,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,,
2025,KOTA ADM. JAKARTA BARAT,TAMANSARI,KRUKUT,"JL. ZAINUL ARIFIN, KRUKUT, BARAT","JL. ZAINUL ARIFIN, KRUKUT, BARAT, KRUKUT, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SD 03 KRUKUT (KURTILAS ),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,,
2025,KOTA ADM. JAKARTA BARAT,TAMANSARI,KRUKUT,JL. KESELAMATAN,"JL. KESELAMATAN, KRUKUT, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",ANGGREK JINGGA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,,
2025,KOTA ADM. JAKARTA BARAT,TAMANSARI,KRUKUT,JL. KRUKUT PASAR,"JL. KRUKUT PASAR, KRUKUT, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",WIJAYA KUSUMA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,,
2025,KOTA ADM. JAKARTA BARAT,TAMANSARI,KRUKUT,JL. KERAJINAN NO.42 KRUKUT,"JL. KERAJINAN NO.42 KRUKUT, KRUKUT, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SMK 35 (TRUSH BANK),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,,
2025,KOTA ADM. JAKARTA BARAT,TAMANSARI,KRUKUT,JL. KESELAMATAN,"JL. KESELAMATAN, KRUKUT, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",ANGGREK JINGGA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,,
2025,KOTA ADM. JAKARTA BARAT,TAMANSARI,KRUKUT,JL. KETAPANG UTARA,"JL. KETAPANG UTARA, KRUKUT, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",BERSAMA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,,
2025,KOTA ADM. JAKARTA BARAT,TAMANSARI,KRUKUT,JL. KEUTAMAAN,"JL. KEUTAMAAN, KRUKUT, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",BALAI DESA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,,
2025,KOTA ADM. JAKARTA BARAT,TAMANSARI,KRUKUT,JL. KEUTAMAAN,"JL. KEUTAMAAN, KRUKUT, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",TANJUNG,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,,
2025,KOTA ADM. JAKARTA BARAT,TAMANSARI,KRUKUT,JL. KEUTAMAAN,"JL. KEUTAMAAN, KRUKUT, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SLAMET MAKMUR,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,,
2025,KOTA ADM. JAKARTA BARAT,TAMANSARI,KRUKUT,JL. KEUTAMAAN DALAM RT.02 RW03,"JL. KEUTAMAAN DALAM RT.02 RW03, KRUKUT, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",PUSKESMAS KELURAHAN KRUKUT (LABA-LABA),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,,
2025,KOTA ADM. JAKARTA BARAT,TAMANSARI,KRUKUT,JL. KEUTAMAAN DEPAN,"JL. KEUTAMAAN DEPAN, KRUKUT, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SELAMET MAKMUR,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,,
2024,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,JL. PONCOL JAYA 13 RT 10 RW 05,"JL. PONCOL JAYA 13 RT 10 RW 05, KUNINGAN BARAT, MAMPANG PRAPATAN, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",ANGGREK,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2364893,106.8218724
2024,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,JL. PONCOL JAYA XII RT 10/05,"JL. PONCOL JAYA XII RT 10/05, KUNINGAN BARAT, MAMPANG PRAPATAN, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",BERSERI,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2364893,106.8218724
2024,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,JL. KUNINGAN BARAT RT 11/01,"JL. KUNINGAN BARAT RT 11/01, KUNINGAN BARAT, MAMPANG PRAPATAN, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",KANTOR KELURAHAN KUNINGAN BARAT (PPSU KUNINGAN INDAH),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2364893,106.8218724
2024,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,"JL. JEND. GATOT SUBROTO NO.14, KUNINGAN BAR., MAMPANG PRPT., KOTA SELATAN, DKI","JL. JEND. GATOT SUBROTO NO.14, KUNINGAN BAR., MAMPANG PRPT., KOTA SELATAN, DKI, KUNINGAN BARAT, MAMPANG PRAPATAN, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",MUSIUM SATRIA MANDALA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2364893,106.8218724
2024,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,JL. PONCOL JAYA NO. 41,"JL. PONCOL JAYA NO. 41, KUNINGAN BARAT, MAMPANG PRAPATAN, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",PUSKESMAS KELURAHAN KUNINGAN BARAT,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2364893,106.8218724
2024,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,JL. PLN KUNINGAN BARAT RT. 004 RW001,"JL. PLN KUNINGAN BARAT RT. 004 RW001, KUNINGAN BARAT, MAMPANG PRAPATAN, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",SD 01 KUNINGAN BARAT,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2364893,106.8218724
